"名称","住所","MTENO","LinkNo","経度","緯度","分類"
"","","144","1392","135.232281388725","34.2145902775273","埋蔵文化財包蔵地_点"
"","","142","1390","135.232423888699","34.2134794435766","埋蔵文化財包蔵地_点"
"","","127","1375","135.229568332553","34.2210441666706","埋蔵文化財包蔵地_点"
"","","128","1376","135.227735450906","34.2197443665915","埋蔵文化財包蔵地_点"
"","","129","1377","135.229439444142","34.2191786106281","埋蔵文化財包蔵地_点"
"","","145","1393","135.234989775355","34.2195812580707","埋蔵文化財包蔵地_点"
"","","139","1387","135.233752399261","34.2189187463527","埋蔵文化財包蔵地_点"
"","","136","1384","135.230022777924","34.2178030560978","埋蔵文化財包蔵地_点"
"","","130","1378","135.228642508178","34.2174381756812","埋蔵文化財包蔵地_点"
"","","131","1379","135.226594999546","34.2161252780212","埋蔵文化財包蔵地_点"
"","","126","1374","135.224610207318","34.2164917700487","埋蔵文化財包蔵地_点"
"","","132","1380","135.231114530847","34.21603664135","埋蔵文化財包蔵地_点"
"","","141","1389","135.233922500523","34.2146238892236","埋蔵文化財包蔵地_点"
"","","143","1391","135.233020556528","34.2113544439165","埋蔵文化財包蔵地_点"
"","","10","1404","135.246842222274","34.2231022218233","埋蔵文化財包蔵地_点"
"","","11","1405","135.246230848919","34.2241763100739","埋蔵文化財包蔵地_点"
"","","12","1406","135.245706863573","34.2234775559384","埋蔵文化財包蔵地_点"
"","","13","1407","135.244601192912","34.2238495932863","埋蔵文化財包蔵地_点"
"","","14","1408","135.243105277988","34.2229383332215","埋蔵文化財包蔵地_点"
"","","15","1409","135.241966442379","34.222698077738","埋蔵文化財包蔵地_点"
"","","210","1410","135.238924508801","34.2225050229358","埋蔵文化財包蔵地_点"
"","","211","1411","135.237123610565","34.2212699996787","埋蔵文化財包蔵地_点"
"","","212","1412","135.239958611114","34.2214505561141","埋蔵文化財包蔵地_点"
"","","213","1413","135.239904166749","34.2200975003787","埋蔵文化財包蔵地_点"
"","","217","1417","135.243736666562","34.2151497220633","埋蔵文化財包蔵地_点"
"","","215","1415","135.236035755862","34.2106134931098","埋蔵文化財包蔵地_点"
"","","214","1414","135.236906388485","34.2115574997125","埋蔵文化財包蔵地_点"
"","","216","1416","135.235525704114","34.2093970049172","埋蔵文化財包蔵地_点"
"","","438","1418","135.241945556291","34.2120816670231","埋蔵文化財包蔵地_点"
"","","1","1433","135.258916263223","34.2099483181873","埋蔵文化財包蔵地_点"
"","","3","1435","135.258398132013","34.2108650408941","埋蔵文化財包蔵地_点"
"","","4","1436","135.260621487506","34.2096199320669","埋蔵文化財包蔵地_点"
"","","2","1434","135.25988022798","34.2107551790154","埋蔵文化財包蔵地_点"
"","","1","1448","135.250210254229","34.201331044269","埋蔵文化財包蔵地_点"
"","","2","1449","135.252065195029","34.2019609781836","埋蔵文化財包蔵地_点"
"","","3","1450","135.250213145334","34.2025010737163","埋蔵文化財包蔵地_点"
"","","246","177","135.243992866289","34.2052246099852","埋蔵文化財包蔵地_点"
"","","247","1452","135.24003158328","34.1999281668014","埋蔵文化財包蔵地_点"
"","","248","1453","135.237937178286","34.198713473523","埋蔵文化財包蔵地_点"
"","","249","1454","135.236994333307","34.1972814718179","埋蔵文化財包蔵地_点"
"","","250","179","135.23645523408","34.2012953470891","埋蔵文化財包蔵地_点"
"","","251","180","135.235534729909","34.1981534934818","埋蔵文化財包蔵地_点"
"","","252","1459","135.231222968904","34.2020209504117","埋蔵文化財包蔵地_点"
"","","1","1456","135.230121011378","34.2011870723357","埋蔵文化財包蔵地_点"
"","","3","1458","135.229596457822","34.2001330580682","埋蔵文化財包蔵地_点"
"","","2","1457","135.229673839042","34.2006427374253","埋蔵文化財包蔵地_点"
"","","254","182","135.22942920005","34.2024028750301","埋蔵文化財包蔵地_点"
"","","256","184","135.227783736553","34.2003846730033","埋蔵文化財包蔵地_点"
"","","253","1455","135.231123689934","34.2008407865019","埋蔵文化財包蔵地_点"
"","","257","1461","135.22836762386","34.1981530205645","埋蔵文化財包蔵地_点"
"","","258","1462","135.230690276833","34.1995168375564","埋蔵文化財包蔵地_点"
"","","259","1463","135.230691953702","34.1986777950374","埋蔵文化財包蔵地_点"
"","","260","1464","135.228237138732","34.1955941671209","埋蔵文化財包蔵地_点"
"","","261","187","135.229066849314","34.1973481937225","埋蔵文化財包蔵地_点"
"","","262","1468","135.237192509174","34.1949701064928","埋蔵文化財包蔵地_点"
"","","263","1469","135.238098220577","34.1946641810021","埋蔵文化財包蔵地_点"
"","","264","1470","135.237374094753","34.1934996662196","埋蔵文化財包蔵地_点"
"","","265","1471","135.239101808321","34.194025638323","埋蔵文化財包蔵地_点"
"","","266","189","135.23820129688","34.1972418513356","埋蔵文化財包蔵地_点"
"","","267","190","135.240595237109","34.1967967495962","埋蔵文化財包蔵地_点"
"","","268","191","135.241933513193","34.1957928929093","埋蔵文化財包蔵地_点"
"","","270","193","135.245485832869","34.1967555560579","埋蔵文化財包蔵地_点"
"","","269","192","135.244503896777","34.1978829664599","埋蔵文化財包蔵地_点"
"","","271","194","135.244572380736","34.1954430428656","埋蔵文化財包蔵地_点"
"","","275","198","135.245361053663","34.1909815762639","埋蔵文化財包蔵地_点"
"","","279","1473","135.236452562643","34.1908455920337","埋蔵文化財包蔵地_点"
"","","280","1474","135.23445324945","34.1915351666354","埋蔵文化財包蔵地_点"
"","","284","206","135.231968722445","34.1823137497544","埋蔵文化財包蔵地_点"
"","","285","207","135.232932298858","34.185963278994","埋蔵文化財包蔵地_点"
"","","286","208","135.231463865738","34.1865895585584","埋蔵文化財包蔵地_点"
"","","287","209","135.230409999985","34.1887547499189","埋蔵文化財包蔵地_点"
"","","288","210","135.228574721614","34.1925666667121","埋蔵文化財包蔵地_点"
"","","289","211","135.226110833096","34.1870930555408","埋蔵文化財包蔵地_点"
"","","290","212","135.224170555584","34.1852730555347","埋蔵文化財包蔵地_点"
"","","291","213","135.225895340029","34.1907176949508","埋蔵文化財包蔵地_点"
"","","292","214","135.222659726969","34.1882546690244","埋蔵文化財包蔵地_点"
"","","293","215","135.222224024813","34.1873732911072","埋蔵文化財包蔵地_点"
"","","294","216","135.223787306068","34.1922728609701","埋蔵文化財包蔵地_点"
"","","295","217","135.221327958063","34.1903015140879","埋蔵文化財包蔵地_点"
"","","296","218","135.219002499678","34.1881813888664","埋蔵文化財包蔵地_点"
"","","297","1484","135.218115000385","34.1929086110806","埋蔵文化財包蔵地_点"
"","","1","1485","135.216101301133","34.1903527953396","埋蔵文化財包蔵地_点"
"","","2","1486","135.21675546881","34.190040551208","埋蔵文化財包蔵地_点"
"","","3","1487","135.216676384332","34.1911481065911","埋蔵文化財包蔵地_点"
"","","4","1488","135.217510556037","34.1914450000548","埋蔵文化財包蔵地_点"
"","","5","1489","135.218169443537","34.1918985775416","埋蔵文化財包蔵地_点"
"","","298","220","135.232115371623","34.2048100958029","埋蔵文化財包蔵地_点"
"","","299","221","135.23432275057","34.2066031435621","埋蔵文化財包蔵地_点"
"","","300","222","135.235892842113","34.2074377115966","埋蔵文化財包蔵地_点"
"","","301","223","135.209975694391","34.2065991109205","埋蔵文化財包蔵地_点"
"","","302","224","135.205901972266","34.2063242500086","埋蔵文化財包蔵地_点"
"","","281","1475","135.240885669853","34.1849096859743","埋蔵文化財包蔵地_点"
"","","1","1476","135.242242008103","34.1841172091452","埋蔵文化財包蔵地_点"
"","","2","1477","135.24192695796","34.1844081089412","埋蔵文化財包蔵地_点"
"","","3","1478","135.240997348436","34.1842950886277","埋蔵文化財包蔵地_点"
"","","282","204","135.243379125106","34.1833729359195","埋蔵文化財包蔵地_点"
"","","283","1479","135.23679166716","34.1825847219764","埋蔵文化財包蔵地_点"
"","","303","1490","135.204979611278","34.2064644166727","埋蔵文化財包蔵地_点"
"","","1","1491","135.204629466041","34.2058466827285","埋蔵文化財包蔵地_点"
"","","2","1492","135.204905821679","34.2052250087148","埋蔵文化財包蔵地_点"
"","","3","1493","135.204287546794","34.2048048802333","埋蔵文化財包蔵地_点"
"","","304","1494","135.203456152898","34.203726603548","埋蔵文化財包蔵地_点"
"","","305","226","135.204177911916","34.2005602240653","埋蔵文化財包蔵地_点"
"","","306","227","135.201040552453","34.2017229793434","埋蔵文化財包蔵地_点"
"","","307","228","135.20806479882","34.2074782213334","埋蔵文化財包蔵地_点"
"","","308","229","135.209283095997","34.2218591241953","埋蔵文化財包蔵地_点"
"","","311","232","135.215908670634","34.2249347114044","埋蔵文化財包蔵地_点"
"","","312","233","135.214772917086","34.2228548058948","埋蔵文化財包蔵地_点"
"","","313","234","135.210987205298","34.2238253102458","埋蔵文化財包蔵地_点"
"","","314","235","135.213837138318","34.2276738096054","埋蔵文化財包蔵地_点"
"","","315","236","135.209114402045","34.2281269516166","埋蔵文化財包蔵地_点"
"","","316","237","135.210894975649","34.2346232606129","埋蔵文化財包蔵地_点"
"","","317","238","135.211896360691","34.2312049719169","埋蔵文化財包蔵地_点"
"","","318","239","135.204454167031","34.2328475828367","埋蔵文化財包蔵地_点"
"","","319","240","135.213712465298","34.233910296952","埋蔵文化財包蔵地_点"
"","","320","241","135.206860806023","34.2358059438289","埋蔵文化財包蔵地_点"
"","","321","242","135.227380853283","34.2370505793866","埋蔵文化財包蔵地_点"
"","","322","243","135.222295771324","34.2371902961514","埋蔵文化財包蔵地_点"
"","","323","244","135.224568167768","34.2356268060838","埋蔵文化財包蔵地_点"
"","","324","245","135.229939425051","34.2320921488817","埋蔵文化財包蔵地_点"
"","","325","246","135.219168178079","34.2530289643789","埋蔵文化財包蔵地_点"
"","","326","247","135.194832511084","34.2542392415721","埋蔵文化財包蔵地_点"
"","","327","248","135.193578506084","34.2361626560891","埋蔵文化財包蔵地_点"
"","","328","249","135.188198750035","34.2337616938721","埋蔵文化財包蔵地_点"
"","","329","250","135.170268321385","34.2370606148154","埋蔵文化財包蔵地_点"
"","","330","251","135.173776386296","34.2348905578258","埋蔵文化財包蔵地_点"
"","","331","252","135.201094250074","34.2312378252052","埋蔵文化財包蔵地_点"
"","","332","253","135.200501564572","34.2236559645697","埋蔵文化財包蔵地_点"
"","","333","254","135.174156833026","34.2237355278723","埋蔵文化財包蔵地_点"
"","","334","255","135.16454280599","34.1994021668654","埋蔵文化財包蔵地_点"
"","","335","256","135.163748485306","34.1938031837407","埋蔵文化財包蔵地_点"
"","","336","257","135.162500083342","34.1928138062152","埋蔵文化財包蔵地_点"
"","","337","258","135.170297388989","34.1999594434751","埋蔵文化財包蔵地_点"
"","","338","259","135.189537416937","34.1999804169636","埋蔵文化財包蔵地_点"
"","","339","1496","135.190175786439","34.1983953184411","埋蔵文化財包蔵地_点"
"","","340","1497","135.19181922556","34.1984826678362","埋蔵文化財包蔵地_点"
"","","341","1498","135.192126138983","34.197454832974","埋蔵文化財包蔵地_点"
"","","342","1499","135.192216585841","34.195986403664","埋蔵文化財包蔵地_点"
"","","343","261","135.197923056135","34.1933409996802","埋蔵文化財包蔵地_点"
"","","344","262","135.202120668583","34.189317940194","埋蔵文化財包蔵地_点"
"","","345","263","135.199010000513","34.1781755558008","埋蔵文化財包蔵地_点"
"","","346","264","135.197545992555","34.178932763557","埋蔵文化財包蔵地_点"
"","","347","265","135.191726111295","34.1792858326967","埋蔵文化財包蔵地_点"
"","","350","266","135.15608188318","34.1882409841133","埋蔵文化財包蔵地_点"
"","","353","268","135.213223611255","34.2311622217284","埋蔵文化財包蔵地_点"
"","","255","183","135.234265079157","34.2099258672183","埋蔵文化財包蔵地_点"
"","","357","270","135.212821361019","34.1756566938989","埋蔵文化財包蔵地_点"
"","","361","274","135.21590276208","34.1890007187467","埋蔵文化財包蔵地_点"
"","","356","269","135.195312153287","34.2329720315727","埋蔵文化財包蔵地_点"
"","","370","283","135.220699056111","34.1937975559808","埋蔵文化財包蔵地_点"
"","","360","273","135.18335803477","34.2649471254945","埋蔵文化財包蔵地_点"
"","","362","275","135.183896583085","34.2680231668501","埋蔵文化財包蔵地_点"
"","","363","276","135.192484999533","34.2710149995266","埋蔵文化財包蔵地_点"
"","","368","281","135.190132221705","34.1870805560488","埋蔵文化財包蔵地_点"
"","","378","301","135.17025104054","34.2010161271917","埋蔵文化財包蔵地_点"
"","","384","307","135.175705611162","34.2068873888772","埋蔵文化財包蔵地_点"
"","","383","306","135.201778367308","34.2194665454551","埋蔵文化財包蔵地_点"
"","","377","300","135.130156914511","34.2489593463321","埋蔵文化財包蔵地_点"
"","","379","302","135.173154380173","34.232793511409","埋蔵文化財包蔵地_点"
"","","381","304","135.22753111835","34.2324638904102","埋蔵文化財包蔵地_点"
"","","382","305","135.173696343774","34.23596133686","埋蔵文化財包蔵地_点"
"","","399","322","135.16829220423","34.2637731039086","埋蔵文化財包蔵地_点"
