"名称","住所","linkNo","遺跡番号","地図","遺跡名","いせきめい","所在地","種別","時代","立地","遺跡概況","備考","市町村C","経度","緯度","分類"
"","","0","","","","","","","","","","","","135.888946622293","33.6700756296411","引出し線"
"","","0","","","","","","","","","","","","135.891293378741","33.6700967831551","引出し線"
"","","0","","","","","","","","","","","","135.89098060889","33.6685676740701","引出し線"
"","","0","","","","","","","","","","","","135.888415819464","33.6769928775893","引出し線"
"","","0","","","","","","","","","","","","135.889563845027","33.6759428893698","引出し線"
"","","0","","","","","","","","","","","","135.889208891035","33.6759402087618","引出し線"
"","","0","","","","","","","","","","","","135.886051366486","33.676514038119","引出し線"
"","","0","","","","","","","","","","","","135.886340608864","33.6778979896893","引出し線"
"","","0","","","","","","","","","","","","135.935372596999","33.6447225976023","引出し線"
"","","0","","","","","","","","","","","","135.93463732969","33.6442125617209","引出し線"
"","","0","","","","","","","","","","","","135.889986128026","33.6681004943278","引出し線"
"","","0","","","","","","","","","","","","135.871327609625","33.6909716081848","引出し線"
"","","0","","","","","","","","","","","","135.870974032304","33.6908253256205","引出し線"
"","","0","","","","","","","","","","","","135.86965286679","33.6936049118447","引出し線"
"","","0","","","","","","","","","","","","135.52308726628","34.2709623039844","引出し線"
"","","0","","","","","","","","","","","","135.518762052158","34.2686195332332","引出し線"
